order_id,customer_nr,order_date,promised_date,shipped_date,status,channel,priority,currency,payment_method,warehouse,billing_city,shipping_city,net_amount,discount_amount,shipping_cost,packing_cost,sales_rep_id,po_number,notes
1944,264,2024-09-10,2024-09-23,2024-09-20,shipped,store,high,CHF,prepay,CGN1,Frankfurt,Frankfurt,1525.98,0,12.9,2.9,8,PO-2024-01944,
1945,171,2026-02-19,2026-03-02,2026-02-28,delivered,partner,normal,EUR,card,BER3,Leipzig,Leipzig,797.15,80,7.9,0,2,,leave at gate
1946,237,2025-02-22,2025-03-02,2025-02-27,delivered,store,normal,EUR,invoice,MUC2,Köln,Köln,1149.66,0,7.9,0,4,PO-2026-01946,
1947,281,2025-04-05,2025-04-15,2025-04-14,delivered,phone,normal,EUR,sepa,HH1,Köln,Köln,1737.59,15,0,0,4,PO-2024-01947,leave at gate
1948,6,2024-06-10,2024-06-20,2024-06-18,shipped,phone,normal,EUR,sepa,CGN1,Leipzig,Leipzig,1684.34,0,0,0,11,,
1949,315,2026-07-19,2026-07-30,2026-07-30,shipped,web,rush,CHF,invoice,BER3,Köln,Köln,4162.11,15,0,1.5,10,PO-2026-01949,leave at gate
1950,170,2025-02-10,2025-02-19,,open,edi,normal,EUR,sepa,HH1,Hamburg,Hamburg,146.64,0,4.9,1.5,12,,
1951,249,2025-10-18,2025-10-26,2025-10-25,shipped,web,normal,USD,sepa,HH1,Stuttgart,Stuttgart,2114.29,0,7.9,0,4,,leave at gate
1952,10,2025-02-08,2025-02-20,2025-02-18,shipped,phone,rush,USD,paypal,BER3,Berlin,Hamburg,355.74,0,0,2.9,6,,
1953,50,2026-02-20,2026-02-22,2026-02-19,delivered,phone,rush,EUR,invoice,BER3,München,München,227.18,0,0,1.5,5,PO-2024-01953,
1954,108,2025-09-25,2025-10-02,,open,store,normal,CHF,invoice,BER3,Hamburg,Hamburg,693.57,0,0,0,1,PO-2025-01954,call before delivery
1955,298,2026-04-25,2026-04-29,2026-04-26,delivered,phone,normal,EUR,card,MUC2,Hamburg,Hamburg,1252.42,0,0,0,3,,
1956,266,2025-11-17,2025-11-20,2025-11-18,delivered,edi,normal,USD,sepa,BER3,München,München,1243.44,25,7.9,0,1,PO-2024-01956,
1957,294,2025-07-03,2025-07-05,2025-07-02,delivered,edi,normal,EUR,paypal,MUC2,Köln,Köln,1508.0,15,12.9,0,4,,
1958,207,2025-01-03,2025-01-13,,cancelled,phone,rush,EUR,invoice,HH1,Leipzig,Berlin,256.89,0,7.9,1.5,11,,
1959,30,2026-01-19,2026-02-02,2026-02-01,shipped,partner,normal,EUR,card,MUC2,Frankfurt,Frankfurt,701.14,0,0,0,6,,leave at gate
1960,64,2024-02-19,2024-02-26,2024-02-25,shipped,web,rush,EUR,card,BER3,Köln,Köln,1420.92,0,4.9,0,8,,
1961,160,2024-05-13,2024-05-21,2024-05-21,delivered,partner,normal,USD,card,MUC2,Köln,Köln,1763.41,0,4.9,0,3,PO-2026-01961,
1962,66,2025-09-08,2025-09-15,2025-09-15,delivered,edi,high,EUR,prepay,HH1,Stuttgart,Stuttgart,2442.92,80,7.9,0,9,,
1963,194,2025-02-26,2025-03-12,2025-03-09,delivered,phone,high,USD,sepa,HH1,Berlin,Berlin,1257.58,0,7.9,0,12,PO-2025-01963,call before delivery
1964,999999,2024-09-02,2024-09-05,2024-09-05,delivered,store,rush,EUR,paypal,HH1,Hamburg,Hamburg,756.14,0,12.9,2.9,4,,
1965,260,2025-03-26,2025-04-04,2025-04-04,delivered,store,high,EUR,card,MUC2,München,München,415.16,15,0,1.5,12,,leave at gate
1966,206,2024-06-16,2024-06-29,2024-06-28,delivered,web,rush,EUR,sepa,HH1,München,München,1086.97,80,0,2.9,11,PO-2025-01966,call before delivery
1967,171,2025-12-19,2025-12-28,2025-12-27,delivered,web,normal,CHF,invoice,BER3,Leipzig,Leipzig,2651.04,25,7.9,2.9,2,PO-2026-01967,
1968,236,2025-09-03,2025-09-12,2025-09-12,delivered,phone,high,EUR,invoice,HH1,Frankfurt,Berlin,365.1,25,0,1.5,2,,
1969,229,2024-04-16,2024-04-25,2024-04-24,shipped,edi,normal,EUR,prepay,HH1,Berlin,Berlin,1870.4,0,0,0,9,PO-2025-01969,
1970,274,2025-08-24,2025-08-26,2025-08-26,delivered,edi,normal,EUR,sepa,MUC2,Köln,Köln,343.52,40,7.9,0,6,,leave at gate
1971,81,2026-05-22,2026-06-05,2026-06-04,shipped,partner,normal,EUR,sepa,BER3,Köln,Köln,1004.32,15,4.9,1.5,9,PO-2024-01971,leave at gate
1972,78,2024-10-08,2024-10-20,2024-10-17,delivered,partner,normal,EUR,invoice,BER3,Stuttgart,Köln,1899.59,0,4.9,0,8,PO-2025-01972,
1973,350,2026-04-08,2026-04-14,2026-04-11,delivered,store,high,EUR,invoice,BER3,Frankfurt,Frankfurt,766.54,25,4.9,0,1,PO-2026-01973,
1974,133,2024-04-10,2024-04-18,,cancelled,web,high,EUR,invoice,HH1,Stuttgart,Stuttgart,1333.05,15,7.9,0,3,PO-2024-01974,
1975,170,2025-10-18,2025-10-27,2025-10-27,delivered,store,rush,USD,sepa,BER3,Hamburg,Hamburg,874.66,0,0,0,12,PO-2025-01975,
1976,158,2024-04-19,2024-04-25,2024-04-22,delivered,phone,normal,EUR,card,CGN1,Leipzig,Frankfurt,2189.7,15,7.9,2.9,9,,leave at gate
1977,278,2024-02-05,2024-02-10,2024-02-10,shipped,store,high,EUR,sepa,HH1,Leipzig,Leipzig,1955.19,25,4.9,1.5,11,PO-2024-01977,
1978,64,2025-06-14,2025-06-27,2025-06-25,delivered,phone,normal,EUR,sepa,HH1,Köln,Köln,1701.65,80,7.9,0,8,PO-2025-01978,
1979,307,2024-09-30,2024-10-05,2024-10-04,delivered,partner,normal,CHF,invoice,HH1,Berlin,Berlin,1434.2,40,0,2.9,8,,
1980,226,2024-06-30,2024-07-10,2024-07-09,delivered,web,normal,EUR,invoice,BER3,Leipzig,Köln,3328.88,0,0,2.9,9,,
1981,87,2024-08-02,2024-08-11,2024-08-10,shipped,partner,normal,EUR,prepay,CGN1,Frankfurt,Berlin,1541.63,25,12.9,2.9,11,PO-2025-01981,
1982,64,2024-09-24,2024-09-29,2024-09-28,shipped,phone,high,CHF,card,BER3,Köln,München,2763.65,0,12.9,2.9,8,,
1983,182,2026-01-09,2026-01-20,2026-01-19,shipped,store,high,EUR,sepa,BER3,Frankfurt,Frankfurt,1695.85,0,0,2.9,8,,call before delivery
1984,27,2026-05-30,2026-06-11,2026-06-11,delivered,edi,high,EUR,prepay,BER3,Köln,Köln,2755.0,0,7.9,0,10,,
1985,101,2025-05-15,2025-05-25,2025-05-25,shipped,store,normal,EUR,prepay,MUC2,Köln,Köln,484.56,80,4.9,0,7,PO-2026-01985,
1986,40,2024-09-02,2024-09-07,2024-09-05,delivered,web,normal,EUR,paypal,CGN1,München,Frankfurt,678.16,0,12.9,1.5,1,,call before delivery
1987,57,2024-06-23,2024-06-27,2024-06-27,shipped,edi,rush,EUR,prepay,CGN1,Frankfurt,Frankfurt,2249.42,0,4.9,0,8,,
1988,335,2024-11-07,2024-11-09,2024-11-07,shipped,edi,rush,USD,card,BER3,Hamburg,Hamburg,411.35,0,4.9,2.9,12,PO-2026-01988,
1989,322,2024-07-09,2024-07-12,2024-07-10,shipped,web,normal,EUR,paypal,CGN1,Berlin,Berlin,1557.72,0,4.9,2.9,3,,
1990,111,2025-03-30,2025-04-02,2025-04-01,delivered,phone,rush,EUR,sepa,CGN1,Köln,Köln,1953.01,80,4.9,0,2,PO-2025-01990,call before delivery
1991,16,2025-03-26,2025-03-31,2025-03-29,delivered,partner,normal,EUR,sepa,HH1,Berlin,Berlin,1775.17,0,0,1.5,4,,
1992,99,2025-08-01,2025-08-14,2025-08-12,delivered,store,rush,USD,prepay,MUC2,Berlin,Stuttgart,1517.64,25,0,0,12,PO-2024-01992,call before delivery
1993,38,2025-01-15,2025-01-28,2025-01-28,delivered,store,normal,CHF,paypal,BER3,Leipzig,Leipzig,538.51,25,4.9,0,8,PO-2025-01993,leave at gate
1994,133,2024-04-02,2024-04-05,2024-04-03,shipped,partner,normal,EUR,prepay,MUC2,Stuttgart,Stuttgart,741.54,0,12.9,0,3,,
1995,32,2024-08-23,2024-09-01,2024-08-31,delivered,web,rush,EUR,prepay,MUC2,München,Hamburg,169.52,80,0,0,10,PO-2024-01995,call before delivery
1996,25,2025-05-03,2025-05-16,2025-05-14,shipped,phone,high,CHF,prepay,CGN1,Berlin,München,127.34,0,7.9,2.9,12,PO-2025-01996,call before delivery
1997,210,2024-06-17,2024-06-25,2024-06-22,delivered,edi,normal,EUR,invoice,BER3,Leipzig,Leipzig,2010.27,0,7.9,0,4,,call before delivery
1998,12,2026-05-17,2026-05-28,2026-05-25,shipped,edi,high,EUR,sepa,BER3,Hamburg,Hamburg,1630.73,25,0,0,6,,
1999,260,2024-09-26,2024-10-08,2024-10-06,shipped,web,high,EUR,paypal,BER3,München,München,533.74,25,7.9,0,12,PO-2025-01999,
2000,199,2024-11-26,2024-11-29,2024-11-28,delivered,partner,normal,EUR,invoice,CGN1,Leipzig,Leipzig,30766.95,0,0,0,4,PO-2026-02000,leave at gate
2001,10,2025-08-07,2025-08-13,,open,edi,high,EUR,invoice,HH1,Berlin,Berlin,1900.09,15,12.9,1.5,6,PO-2024-02001,
2002,242,2024-09-17,2024-09-23,2024-09-20,delivered,partner,normal,EUR,paypal,HH1,Stuttgart,Stuttgart,2916.08,80,12.9,0,8,,
2003,233,2025-03-11,2025-03-21,2025-03-21,shipped,store,high,EUR,invoice,HH1,Frankfurt,Frankfurt,312.51,0,0,0,2,,leave at gate
2004,221,2024-03-02,2024-03-07,2024-03-07,delivered,partner,normal,CHF,invoice,BER3,Leipzig,Leipzig,1789.06,25,0,1.5,10,,call before delivery
2005,281,2026-05-27,2026-06-08,2026-06-08,delivered,phone,normal,EUR,invoice,BER3,Köln,Köln,1507.18,40,4.9,0,4,PO-2025-02005,call before delivery
2006,223,2024-04-12,2024-04-23,2024-04-20,delivered,partner,high,USD,prepay,MUC2,Leipzig,Leipzig,2578.44,15,7.9,2.9,7,PO-2026-02006,
2007,37,2026-06-06,2026-06-12,2026-06-10,shipped,store,normal,USD,paypal,CGN1,Berlin,Hamburg,2443.91,0,12.9,0,6,,call before delivery
2008,175,2025-06-26,2025-07-07,2025-07-05,delivered,store,high,USD,sepa,BER3,Stuttgart,Stuttgart,1680.3,15,0,0,5,,
2009,170,2025-07-27,2025-08-10,2025-08-09,delivered,store,rush,CHF,paypal,CGN1,Hamburg,Berlin,136.05,80,0,2.9,12,,leave at gate
2010,188,2024-09-11,2024-09-14,2024-09-11,shipped,phone,rush,EUR,paypal,BER3,Leipzig,Leipzig,2261.09,0,0,2.9,11,PO-2024-02010,leave at gate
2011,44,2025-08-25,2025-08-31,2025-08-30,shipped,partner,normal,EUR,paypal,BER3,Berlin,Berlin,743.33,25,4.9,2.9,5,,
2012,209,2025-03-06,2025-03-18,2025-03-15,delivered,phone,rush,CHF,invoice,CGN1,Berlin,Frankfurt,1016.97,0,0,1.5,11,PO-2026-02012,leave at gate
2013,60,2024-10-05,2024-10-12,,open,web,normal,EUR,sepa,CGN1,Hamburg,Hamburg,2167.79,80,0,0,4,PO-2024-02013,call before delivery
2014,189,2024-05-15,2024-05-21,2024-05-19,delivered,partner,high,EUR,paypal,BER3,Leipzig,Frankfurt,835.01,0,12.9,1.5,12,,
2015,200,2025-12-07,2025-12-12,2025-12-12,shipped,store,normal,CHF,paypal,MUC2,Stuttgart,Stuttgart,376.88,25,0,1.5,12,,
2016,333,2024-11-30,2024-12-04,2024-12-01,delivered,store,normal,EUR,paypal,BER3,Frankfurt,Frankfurt,921.76,80,0,1.5,2,PO-2024-02016,
2017,253,2025-11-28,2025-12-11,2025-12-09,delivered,web,normal,CHF,prepay,BER3,München,München,1772.32,0,7.9,0,8,PO-2025-02017,
2018,273,2025-11-28,2025-12-04,2025-12-04,delivered,edi,normal,CHF,card,BER3,München,München,1698.85,80,0,2.9,12,PO-2026-02018,leave at gate
2019,203,2025-09-13,2025-09-21,2025-09-18,shipped,edi,normal,CHF,prepay,MUC2,Berlin,Berlin,1491.69,40,0,1.5,1,PO-2024-02019,
2020,89,2024-04-10,2024-04-15,2024-04-12,shipped,partner,normal,EUR,paypal,MUC2,München,München,2851.85,15,0,0,7,PO-2025-02020,call before delivery
2021,2,2024-04-02,2024-04-14,2024-04-13,delivered,edi,high,CHF,sepa,HH1,Köln,Köln,1149.02,25,0,0,9,,
2022,52,2024-09-26,2024-10-08,2024-10-07,delivered,web,normal,EUR,prepay,HH1,Hamburg,Stuttgart,2307.24,25,0,0,7,,leave at gate
2023,145,2024-06-06,2024-06-19,2024-06-16,shipped,partner,high,EUR,prepay,CGN1,Leipzig,Leipzig,1855.94,15,4.9,0,5,PO-2025-02023,leave at gate
2024,320,2025-10-07,2025-10-16,2025-10-13,delivered,phone,normal,CHF,prepay,MUC2,Hamburg,Hamburg,1869.23,0,0,0,2,PO-2026-02024,call before delivery
2025,179,2024-06-29,2024-07-11,2024-07-10,shipped,store,normal,CHF,prepay,BER3,Hamburg,Hamburg,1253.86,0,7.9,1.5,8,PO-2024-02025,
2026,305,2025-08-06,2025-08-15,2025-08-14,delivered,edi,rush,CHF,sepa,BER3,Frankfurt,Frankfurt,1608.7,0,4.9,2.9,12,PO-2025-02026,
2027,29,2024-08-14,2024-08-21,2024-08-20,delivered,partner,normal,EUR,paypal,MUC2,Stuttgart,Stuttgart,744.28,0,12.9,2.9,3,PO-2026-02027,
2028,29,2024-05-15,2024-05-19,,open,edi,high,EUR,card,BER3,Stuttgart,Stuttgart,759.89,80,0,0,3,,leave at gate
2029,306,2024-04-12,2024-04-15,2024-04-14,shipped,partner,normal,EUR,invoice,HH1,Köln,Leipzig,678.54,25,7.9,0,8,PO-2025-02029,call before delivery
2030,257,2026-05-13,2026-05-26,2026-05-26,shipped,web,rush,EUR,prepay,MUC2,Frankfurt,Frankfurt,673.8,0,12.9,0,9,,call before delivery
2031,15,2026-04-01,2026-04-06,2026-04-03,delivered,phone,normal,USD,paypal,HH1,Hamburg,Hamburg,1299.0,0,0,2.9,5,,
2032,170,2025-08-02,2025-08-04,2025-08-04,shipped,store,normal,EUR,prepay,BER3,Hamburg,Hamburg,717.5,0,4.9,1.5,12,,leave at gate
2033,30,2024-06-24,2024-07-01,2024-07-01,delivered,partner,rush,EUR,invoice,HH1,Frankfurt,Hamburg,1630.73,0,7.9,0,5,PO-2026-02033,
2034,138,2024-03-12,2024-03-16,2024-03-13,delivered,store,normal,EUR,paypal,BER3,Berlin,Berlin,1439.5,25,12.9,0,1,PO-2024-02034,call before delivery
2035,292,2026-05-12,2026-05-14,2026-05-12,delivered,phone,normal,EUR,paypal,CGN1,Hamburg,Hamburg,645.87,25,12.9,1.5,2,PO-2025-02035,call before delivery
2036,291,2025-02-28,2025-03-03,2025-03-02,delivered,store,rush,EUR,invoice,CGN1,Leipzig,Leipzig,654.89,80,7.9,1.5,3,,
2037,217,2025-07-23,2025-08-01,,open,web,normal,CHF,paypal,BER3,München,Köln,1838.51,80,7.9,1.5,1,,call before delivery
2038,170,2024-04-03,2024-04-17,2024-04-16,delivered,store,rush,EUR,prepay,HH1,Hamburg,Hamburg,584.46,15,4.9,1.5,12,,
2039,68,2024-08-20,2024-08-30,2024-08-28,delivered,edi,rush,EUR,sepa,MUC2,Stuttgart,Stuttgart,1025.2,40,4.9,2.9,8,PO-2026-02039,
2040,3,2025-03-31,2025-04-02,,cancelled,store,normal,EUR,card,BER3,Berlin,Berlin,1522.86,0,12.9,0,4,PO-2024-02040,
2041,273,2025-02-04,2025-02-07,2025-02-04,delivered,web,high,EUR,invoice,BER3,München,München,418.38,0,7.9,1.5,12,PO-2025-02041,leave at gate
2042,60,2025-12-28,2026-01-07,2026-01-05,delivered,phone,high,EUR,sepa,BER3,Hamburg,Hamburg,972.2,0,12.9,2.9,4,PO-2026-02042,leave at gate
2043,280,2026-03-29,2026-04-12,,open,phone,normal,EUR,prepay,HH1,Köln,Köln,958.95,0,0,0,7,PO-2024-02043,
2044,86,2025-04-08,2025-04-16,,cancelled,store,high,EUR,prepay,HH1,Stuttgart,Stuttgart,1263.34,80,4.9,0,7,,call before delivery
2045,155,2026-04-07,2026-04-11,2026-04-10,shipped,partner,rush,EUR,invoice,MUC2,Leipzig,Leipzig,1175.2,40,0,0,12,PO-2026-02045,
2046,286,2026-04-23,2026-05-06,2026-05-03,delivered,phone,rush,EUR,card,CGN1,Frankfurt,Stuttgart,130.47,40,4.9,0,12,PO-2024-02046,
2047,231,2025-03-24,2025-04-04,2025-04-01,delivered,partner,rush,EUR,paypal,HH1,Köln,Köln,291.34,40,12.9,0,2,PO-2025-02047,leave at gate
2048,105,2024-05-27,2024-06-03,2024-06-03,delivered,edi,normal,CHF,prepay,CGN1,Berlin,Berlin,3145.17,0,7.9,1.5,11,PO-2026-02048,leave at gate
2049,326,2025-05-24,2025-06-07,2025-06-07,delivered,web,normal,CHF,paypal,CGN1,Stuttgart,Stuttgart,1447.96,0,7.9,0,9,PO-2024-02049,
2050,328,2024-08-24,2024-08-29,,cancelled,partner,rush,EUR,prepay,BER3,Stuttgart,Berlin,2429.82,15,12.9,0,5,PO-2025-02050,
2051,3,2024-10-18,2024-10-20,2024-10-18,shipped,store,normal,EUR,paypal,HH1,Berlin,Berlin,1138.36,0,7.9,0,4,PO-2026-02051,call before delivery
2052,105,2024-01-05,2024-01-16,2024-01-14,delivered,store,high,EUR,paypal,MUC2,Berlin,Stuttgart,1441.99,25,0,0,11,,call before delivery
2053,180,2024-01-25,2024-01-29,2024-01-27,delivered,partner,normal,EUR,invoice,CGN1,Köln,Köln,1791.33,25,0,2.9,10,,call before delivery
2054,195,2024-01-29,2024-02-01,2024-01-29,shipped,edi,rush,EUR,invoice,CGN1,Leipzig,Leipzig,2337.62,15,12.9,0,11,,
2055,154,2024-03-30,2024-04-03,2024-04-03,delivered,web,rush,EUR,invoice,CGN1,Berlin,Berlin,1295.23,0,7.9,0,6,PO-2024-02055,call before delivery
2056,121,2024-08-09,2024-08-19,2024-08-17,delivered,store,normal,USD,paypal,MUC2,Köln,Köln,456.78,40,4.9,2.9,11,,call before delivery
2057,117,2025-09-09,2025-09-17,,open,web,rush,EUR,card,CGN1,Leipzig,Leipzig,1670.92,25,12.9,0,6,,
2058,174,2025-09-22,2025-09-30,2025-09-28,shipped,phone,rush,EUR,card,BER3,Leipzig,Leipzig,1264.44,0,4.9,2.9,1,,
2059,185,2025-12-10,2025-12-20,,cancelled,web,high,EUR,prepay,CGN1,Hamburg,Köln,7070.33,15,7.9,2.9,11,PO-2025-02059,
2060,59,2025-06-30,2025-07-05,2025-07-05,delivered,phone,normal,EUR,sepa,MUC2,Frankfurt,Frankfurt,772.19,80,12.9,0,10,PO-2026-02060,
2061,304,2025-10-08,2025-10-15,2025-10-15,delivered,edi,normal,CHF,invoice,CGN1,Leipzig,Leipzig,341.41,40,0,0,3,,
2062,316,2026-07-27,2026-08-10,2026-08-07,delivered,phone,rush,EUR,card,BER3,Berlin,Berlin,1761.19,15,12.9,0,10,,leave at gate
2063,116,2025-02-27,2025-03-09,2025-03-08,delivered,phone,normal,EUR,prepay,BER3,Stuttgart,Stuttgart,773.35,80,4.9,0,2,,
2064,290,2024-02-21,2024-02-24,2024-02-24,delivered,edi,rush,EUR,paypal,BER3,Berlin,Berlin,623.86,0,12.9,0,12,,
2065,37,2026-06-19,2026-06-27,2026-06-24,delivered,edi,normal,EUR,paypal,HH1,Berlin,Berlin,907.77,40,0,0,6,,call before delivery
2066,154,2025-01-21,2025-02-01,2025-01-31,delivered,phone,high,EUR,prepay,BER3,Berlin,Berlin,889.91,40,0,2.9,6,PO-2026-02066,
2067,61,2024-09-28,2024-10-04,2024-10-01,shipped,edi,normal,EUR,prepay,MUC2,Hamburg,Hamburg,2982.57,0,7.9,1.5,6,PO-2024-02067,call before delivery
2068,268,2026-07-26,2026-07-31,2026-07-31,delivered,edi,normal,CHF,paypal,BER3,Leipzig,Leipzig,1586.97,0,4.9,0,6,PO-2025-02068,leave at gate
2069,177,2024-08-15,2024-08-25,2024-08-24,delivered,partner,normal,CHF,invoice,MUC2,Frankfurt,Frankfurt,2407.06,0,4.9,2.9,11,,leave at gate
2070,91,2024-06-19,2024-06-24,2024-06-24,delivered,partner,normal,EUR,paypal,CGN1,Frankfurt,Frankfurt,2296.38,0,4.9,2.9,3,PO-2024-02070,call before delivery
2071,145,2024-09-09,2024-09-22,2024-09-22,shipped,partner,rush,CHF,paypal,MUC2,Leipzig,Leipzig,170.86,0,12.9,0,5,PO-2025-02071,
2072,256,2025-06-17,2025-06-24,2025-06-21,shipped,store,high,CHF,paypal,MUC2,Hamburg,Hamburg,519.63,15,0,0,7,,leave at gate
2073,186,2026-05-12,2026-05-16,2026-05-14,delivered,partner,rush,CHF,paypal,MUC2,Leipzig,Leipzig,958.49,25,7.9,1.5,11,,
2074,87,2024-05-18,2024-05-30,,cancelled,web,normal,EUR,sepa,HH1,Frankfurt,Frankfurt,995.34,15,0,2.9,11,PO-2025-02074,
2075,311,2025-06-22,2025-06-26,2025-06-25,shipped,partner,high,CHF,prepay,BER3,München,München,1834.54,0,4.9,2.9,8,PO-2026-02075,leave at gate
2076,33,2024-08-20,2024-08-25,2024-08-22,delivered,web,high,USD,card,BER3,Stuttgart,Stuttgart,1264.15,15,0,1.5,4,PO-2024-02076,call before delivery
2077,199,2024-01-17,2024-01-25,,open,web,rush,EUR,sepa,HH1,Leipzig,Leipzig,916.27,40,12.9,1.5,4,,
2078,97,2024-08-08,2024-08-14,2024-08-13,delivered,web,normal,EUR,paypal,CGN1,Stuttgart,München,1436.26,25,7.9,1.5,6,,leave at gate
2079,85,2026-04-03,2026-04-10,2026-04-07,delivered,phone,normal,CHF,card,MUC2,Frankfurt,Frankfurt,1751.38,25,4.9,0,5,,call before delivery
2080,235,2025-08-06,2025-08-20,2025-08-20,delivered,web,rush,EUR,card,CGN1,Stuttgart,Stuttgart,477.96,80,0,2.9,1,PO-2025-02080,
2081,239,2024-10-03,2024-10-09,2024-10-07,shipped,store,high,EUR,paypal,CGN1,Hamburg,Hamburg,1106.26,40,7.9,0,3,PO-2026-02081,
2082,286,2025-11-19,2025-11-29,2025-11-27,delivered,edi,high,EUR,prepay,BER3,Frankfurt,Frankfurt,413.01,40,0,0,12,,leave at gate
2083,328,2026-01-26,2026-01-30,2026-01-29,shipped,phone,normal,EUR,paypal,CGN1,Stuttgart,Stuttgart,111.45,0,7.9,1.5,5,PO-2025-02083,
2084,73,2025-09-09,2025-09-14,,cancelled,phone,normal,USD,sepa,CGN1,Stuttgart,Stuttgart,1876.51,15,7.9,1.5,4,PO-2026-02084,leave at gate
2085,166,2026-06-18,2026-06-24,2026-06-21,delivered,partner,rush,EUR,prepay,MUC2,Frankfurt,Frankfurt,1672.77,80,12.9,0,9,PO-2024-02085,
2086,41,2024-01-23,2024-02-03,,open,edi,normal,USD,prepay,MUC2,Stuttgart,Stuttgart,1676.8,15,7.9,0,7,,
2087,292,2024-05-09,2024-05-15,2024-05-15,delivered,web,high,EUR,paypal,HH1,Hamburg,Hamburg,1460.34,80,0,0,2,,call before delivery
2088,207,2026-07-02,2026-07-07,2026-07-05,delivered,partner,normal,CHF,invoice,HH1,Leipzig,Leipzig,749.72,0,4.9,1.5,11,,
2089,136,2025-08-28,2025-09-07,2025-09-05,delivered,partner,normal,CHF,card,HH1,Hamburg,Hamburg,456.35,0,7.9,2.9,2,PO-2025-02089,
2090,101,2025-02-06,2025-02-12,2025-02-09,delivered,edi,normal,CHF,paypal,HH1,Köln,Köln,1779.32,0,7.9,1.5,7,PO-2026-02090,
2091,218,2025-10-22,2025-10-26,2025-10-23,delivered,store,normal,EUR,card,MUC2,Stuttgart,Stuttgart,2712.73,0,12.9,0,8,PO-2024-02091,leave at gate
2092,28,2024-09-18,2024-09-27,2024-09-25,delivered,phone,normal,USD,prepay,BER3,Leipzig,Leipzig,270.33,0,12.9,2.9,2,PO-2025-02092,
2093,175,2025-01-05,2025-01-18,2025-01-17,shipped,edi,normal,CHF,card,HH1,Stuttgart,Stuttgart,703.18,0,7.9,2.9,5,,call before delivery
2094,336,2024-11-17,2024-11-24,2024-11-22,shipped,phone,normal,EUR,invoice,BER3,Köln,Köln,1274.41,80,12.9,0,5,,
2095,123,2025-10-18,2025-10-31,2025-10-31,shipped,store,rush,EUR,invoice,MUC2,München,München,1917.73,40,0,2.9,1,PO-2025-02095,
2096,94,2025-05-25,2025-06-08,2025-06-08,delivered,partner,normal,EUR,sepa,MUC2,Köln,Köln,1499.98,25,12.9,0,8,,leave at gate
2097,2,2024-12-04,2024-12-17,2024-12-14,delivered,edi,normal,CHF,sepa,BER3,Köln,Köln,4041.28,40,4.9,0,9,PO-2024-02097,leave at gate
2098,48,2024-03-19,2024-03-23,2024-03-23,delivered,store,high,CHF,prepay,MUC2,Köln,Köln,2312.27,15,4.9,2.9,5,,call before delivery
2099,155,2026-04-08,2026-04-20,2026-04-17,delivered,phone,high,EUR,prepay,CGN1,Leipzig,Leipzig,723.42,40,7.9,1.5,10,,
2100,260,2025-11-11,2025-11-13,,open,store,normal,EUR,invoice,MUC2,München,München,611.76,0,12.9,1.5,12,,
2101,107,2024-04-01,2024-04-08,2024-04-08,delivered,partner,high,EUR,paypal,BER3,Leipzig,Hamburg,376.43,0,0,2.9,5,,leave at gate
2102,223,2026-03-26,2026-03-31,,open,partner,normal,EUR,invoice,MUC2,Leipzig,Leipzig,865.38,25,0,1.5,7,PO-2026-02102,leave at gate
2103,177,2025-04-17,2025-04-22,2025-04-21,delivered,edi,rush,CHF,sepa,HH1,Frankfurt,Frankfurt,1109.62,40,7.9,2.9,11,PO-2024-02103,leave at gate
2104,11,2026-03-22,2026-04-02,2026-03-31,delivered,store,normal,EUR,sepa,BER3,Frankfurt,Frankfurt,769.79,0,4.9,0,10,,
2105,196,2024-08-13,2024-08-18,2024-08-16,delivered,phone,normal,CHF,prepay,HH1,Stuttgart,Stuttgart,2434.63,0,0,1.5,10,,
2106,34,2025-08-12,2025-08-15,2025-08-15,delivered,store,rush,EUR,paypal,HH1,Frankfurt,Frankfurt,1415.2,25,0,2.9,4,,leave at gate
2107,317,2024-01-31,2024-02-12,2024-02-11,shipped,web,high,CHF,paypal,HH1,Berlin,Berlin,405.17,80,12.9,2.9,6,,
2108,156,2025-09-22,2025-09-24,2025-09-21,delivered,edi,high,CHF,paypal,MUC2,Berlin,Berlin,537.97,0,4.9,0,1,PO-2026-02108,call before delivery
2109,307,2026-01-28,2026-02-07,2026-02-06,delivered,phone,normal,EUR,prepay,BER3,Berlin,Berlin,2100.82,0,12.9,1.5,8,PO-2024-02109,leave at gate
2110,347,2024-12-29,2025-01-07,,open,phone,normal,EUR,sepa,BER3,Berlin,Berlin,1504.83,0,4.9,2.9,1,,
2111,310,2024-06-12,2024-06-23,2024-06-23,delivered,phone,rush,EUR,paypal,CGN1,Berlin,Berlin,1362.47,15,12.9,1.5,2,PO-2026-02111,
2112,124,2025-11-07,2025-11-17,2025-11-17,shipped,phone,normal,USD,invoice,CGN1,München,München,804.71,40,4.9,2.9,1,,
2113,339,2026-04-02,2026-04-10,,open,partner,high,USD,sepa,HH1,Frankfurt,Frankfurt,648.24,80,0,1.5,5,,
2114,128,2025-09-23,2025-10-01,2025-10-01,shipped,web,rush,EUR,paypal,HH1,Köln,Frankfurt,1666.3,0,0,0,7,PO-2026-02114,
2115,249,2026-06-10,2026-06-21,2026-06-19,delivered,phone,normal,CHF,paypal,HH1,Stuttgart,Stuttgart,349.12,80,12.9,0,4,PO-2024-02115,call before delivery
