mess_id,masch_id,ts,temp_c,vib_rms,leist_kw,energie_kwh
4233,9,2025-02-03 09:48:00,73.7,3.89,17.09,3.418
4234,10,2025-02-03 09:48:00,69.9,3.32,22.41,4.482
4235,11,2025-02-03 09:48:00,83.5,1.81,14.57,2.914
4236,12,2025-02-03 09:48:00,74.9,4.84,13.87,2.774
4237,13,2025-02-03 09:48:00,39.5,1.67,15.24,3.048
4238,14,2025-02-03 09:48:00,37.6,2.58,25.02,5.004
4239,15,2025-02-03 09:48:00,35.3,6.35,11.79,2.358
4240,16,2025-02-03 09:48:00,97.0,4.12,11.62,2.324
4241,1,2025-02-03 10:00:00,57.2,5.42,5.49,1.098
4242,2,2025-02-03 10:00:00,81.6,0.49,10.51,2.102
4243,3,2025-02-03 10:00:00,39.5,7.39,13.7,2.74
4244,4,2025-02-03 10:00:00,43.3,7.8,13.91,2.782
4245,5,2025-02-03 10:00:00,45.0,2.79,7.92,1.584
4246,6,2025-02-03 10:00:00,79.9,6.5,18.04,3.608
4247,7,2025-02-03 10:00:00,44.9,4.3,19.66,3.932
4248,8,2025-02-03 10:00:00,86.6,3.37,12.39,2.478
4249,9,2025-02-03 10:00:00,56.9,1.26,15.72,3.144
4250,10,2025-02-03 10:00:00,87.0,5.54,23.11,4.622
4251,11,2025-02-03 10:00:00,50.2,7.04,24.87,4.974
4252,12,2025-02-03 10:00:00,78.9,3.53,22.65,4.53
4253,13,2025-02-03 10:00:00,42.1,3.26,12.3,2.46
4254,14,2025-02-03 10:00:00,34.5,6.41,26.3,5.26
4255,15,2025-02-03 10:00:00,50.9,2.39,17.46,3.492
4256,16,2025-02-03 10:00:00,90.3,0.93,13.21,2.642
4257,1,2025-02-03 10:12:00,57.2,4.62,10.25,2.05
4258,2,2025-02-03 10:12:00,59.8,1.77,4.3,0.86
4259,3,2025-02-03 10:12:00,40.8,1.42,14.58,2.916
4260,4,2025-02-03 10:12:00,73.1,4.55,11.37,2.274
4261,5,2025-02-03 10:12:00,71.0,6.78,6.46,1.292
4262,6,2025-02-03 10:12:00,38.9,1.07,14.89,2.978
4263,7,2025-02-03 10:12:00,40.7,5.05,12.36,2.472
4264,8,2025-02-03 10:12:00,69.3,3.84,7.38,1.476
4265,9,2025-02-03 10:12:00,37.0,3.94,7.78,1.556
4266,10,2025-02-03 10:12:00,48.5,7.19,16.71,3.342
4267,11,2025-02-03 10:12:00,68.8,4.99,9.31,1.862
4268,12,2025-02-03 10:12:00,48.4,7.64,10.78,2.156
4269,13,2025-02-03 10:12:00,56.4,3.08,13.94,2.788
4270,14,2025-02-03 10:12:00,68.6,2.1,9.19,1.838
4271,15,2025-02-03 10:12:00,81.3,5.63,24.47,4.894
4272,16,2025-02-03 10:12:00,40.1,7.86,17.76,3.552
4273,1,2025-02-03 10:24:00,39.4,4.23,3.57,0.714
4274,2,2025-02-03 10:24:00,46.3,2.17,12.95,2.59
4275,3,2025-02-03 10:24:00,68.7,2.45,7.57,1.514
4276,4,2025-02-03 10:24:00,70.2,5.0,9.81,1.962
4277,5,2025-02-03 10:24:00,78.6,6.78,16.69,3.338
4278,6,2025-02-03 10:24:00,89.7,4.49,9.77,1.954
4279,7,2025-02-03 10:24:00,79.1,7.4,9.88,1.976
4280,8,2025-02-03 10:24:00,62.4,3.62,13.42,2.684
4281,9,2025-02-03 10:24:00,59.5,5.82,9.39,1.878
4282,10,2025-02-03 10:24:00,71.1,5.17,12.25,2.45
4283,11,2025-02-03 10:24:00,54.0,3.47,9.03,1.806
4284,12,2025-02-03 10:24:00,93.9,1.73,14.15,2.83
4285,13,2025-02-03 10:24:00,73.3,7.3,19.38,3.876
4286,14,2025-02-03 10:24:00,64.1,4.0,26.39,5.278
4287,15,2025-02-03 10:24:00,44.0,8.03,23.75,4.75
4288,16,2025-02-03 10:24:00,97.0,3.42,26.23,5.246
4289,1,2025-02-03 10:36:00,36.6,4.19,8.87,1.774
4290,2,2025-02-03 10:36:00,83.8,4.96,8.1,1.62
4291,3,2025-02-03 10:36:00,62.8,7.76,5.16,1.032
4292,4,2025-02-03 10:36:00,62.5,5.09,9.97,1.994
4293,5,2025-02-03 10:36:00,73.7,2.77,6.14,1.228
4294,6,2025-02-03 10:36:00,91.4,4.51,10.9,2.18
4295,7,2025-02-03 10:36:00,86.3,7.54,18.93,3.786
4296,8,2025-02-03 10:36:00,49.0,3.98,10.8,2.16
4297,9,2025-02-03 10:36:00,50.1,4.26,11.26,2.252
4298,10,2025-02-03 10:36:00,43.4,4.76,14.79,2.958
4299,11,2025-02-03 10:36:00,52.5,5.4,24.02,4.804
4300,12,2025-02-03 10:36:00,66.8,7.44,25.34,5.068
4301,13,2025-02-03 10:36:00,91.8,6.67,26.73,5.346
4302,14,2025-02-03 10:36:00,44.1,7.22,22.33,4.466
4303,15,2025-02-03 10:36:00,49.6,4.41,15.65,3.13
4304,16,2025-02-03 10:36:00,36.1,7.47,17.9,3.58
4305,1,2025-02-03 10:48:00,44.3,7.69,8.07,1.614
4306,2,2025-02-03 10:48:00,86.4,5.48,13.23,2.646
4307,3,2025-02-03 10:48:00,67.3,4.8,6.93,1.386
4308,4,2025-02-03 10:48:00,82.8,5.4,5.53,1.106
4309,5,2025-02-03 10:48:00,76.7,1.75,13.38,2.676
4310,6,2025-02-03 10:48:00,80.7,7.88,6.32,1.264
4311,7,2025-02-03 10:48:00,51.3,1.76,17.18,3.436
4312,8,2025-02-03 10:48:00,77.4,1.44,16.01,3.202
4313,9,2025-02-03 10:48:00,92.7,0.42,14.6,2.92
4314,10,2025-02-03 10:48:00,51.4,2.53,12.27,2.454
4315,11,2025-02-03 10:48:00,69.2,3.9,21.74,4.348
4316,12,2025-02-03 10:48:00,44.0,2.37,17.75,3.55
4317,13,2025-02-03 10:48:00,45.9,0.5,27.79,5.558
4318,14,2025-02-03 10:48:00,59.0,1.05,28.36,5.672
4319,15,2025-02-03 10:48:00,51.7,5.08,18.2,3.64
4320,16,2025-02-03 10:48:00,43.9,2.83,26.46,5.292
4321,1,2025-02-03 11:00:00,44.7,4.26,3.75,0.75
4322,2,2025-02-03 11:00:00,36.7,1.09,11.18,2.236
4323,3,2025-02-03 11:00:00,36.6,4.73,11.16,2.232
4324,4,2025-02-03 11:00:00,58.9,1.75,6.49,1.298
4325,5,2025-02-03 11:00:00,85.7,6.02,5.52,1.104
4326,6,2025-02-03 11:00:00,56.4,0.33,13.07,2.614
4327,7,2025-02-03 11:00:00,59.5,2.28,7.46,1.492
4328,8,2025-02-03 11:00:00,73.3,1.4,20.44,4.088
4329,9,2025-02-03 11:00:00,58.2,6.97,12.07,2.414
4330,10,2025-02-03 11:00:00,63.8,0.65,9.37,1.874
4331,11,2025-02-03 11:00:00,49.8,6.5,16.77,3.354
4332,12,2025-02-03 11:00:00,73.7,3.27,10.22,2.044
4333,13,2025-02-03 11:00:00,92.2,2.64,13.29,2.658
4334,14,2025-02-03 11:00:00,44.8,2.31,21.61,4.322
4335,15,2025-02-03 11:00:00,64.8,0.46,25.21,5.042
4336,16,2025-02-03 11:00:00,64.5,5.07,27.2,5.44
4337,1,2025-02-03 11:12:00,77.6,7.84,10.82,2.164
4338,2,2025-02-03 11:12:00,50.1,0.47,12.88,2.576
4339,3,2025-02-03 11:12:00,56.5,3.2,13.56,2.712
4340,4,2025-02-03 11:12:00,58.9,4.69,7.84,1.568
4341,5,2025-02-03 11:12:00,94.0,2.53,5.3,1.06
4342,6,2025-02-03 11:12:00,88.7,0.31,8.66,1.732
4343,7,2025-02-03 11:12:00,72.9,1.54,8.15,1.63
4344,8,2025-02-03 11:12:00,63.1,6.85,19.85,3.97
4345,9,2025-02-03 11:12:00,48.3,7.64,10.63,2.126
4346,10,2025-02-03 11:12:00,74.9,6.87,7.81,1.562
4347,11,2025-02-03 11:12:00,85.1,6.47,8.94,1.788
4348,12,2025-02-03 11:12:00,35.8,6.28,14.96,2.992
4349,13,2025-02-03 11:12:00,90.0,4.96,27.04,5.408
4350,14,2025-02-03 11:12:00,97.4,1.37,15.6,3.12
4351,15,2025-02-03 11:12:00,75.8,6.77,25.43,5.086
4352,16,2025-02-03 11:12:00,81.9,5.81,11.93,2.386
4353,1,2025-02-03 11:24:00,41.1,7.76,3.53,0.706
4354,2,2025-02-03 11:24:00,91.3,1.16,7.04,1.408
4355,3,2025-02-03 11:24:00,42.0,3.33,8.55,1.71
4356,4,2025-02-03 11:24:00,78.4,6.9,13.45,2.69
4357,5,2025-02-03 11:24:00,38.6,7.93,16.0,3.2
4358,6,2025-02-03 11:24:00,44.1,6.6,5.66,1.132
4359,7,2025-02-03 11:24:00,82.0,3.56,18.06,3.612
4360,8,2025-02-03 11:24:00,43.4,4.24,7.96,1.592
4361,9,2025-02-03 11:24:00,63.8,3.89,22.42,4.484
4362,10,2025-02-03 11:24:00,79.3,3.35,9.26,1.852
4363,11,2025-02-03 11:24:00,97.6,4.67,18.41,3.682
4364,12,2025-02-03 11:24:00,97.0,5.44,9.78,1.956
4365,13,2025-02-03 11:24:00,53.4,4.36,11.46,2.292
4366,14,2025-02-03 11:24:00,88.9,1.24,20.71,4.142
4367,15,2025-02-03 11:24:00,40.2,3.02,17.85,3.57
4368,16,2025-02-03 11:24:00,97.8,6.17,16.39,3.278
4369,1,2025-02-03 11:36:00,54.5,3.89,10.96,2.192
4370,2,2025-02-03 11:36:00,77.2,2.64,4.27,0.854
4371,3,2025-02-03 11:36:00,71.6,7.35,4.73,0.946
4372,4,2025-02-03 11:36:00,50.5,7.66,12.47,2.494
4373,5,2025-02-03 11:36:00,81.6,5.6,8.3,1.66
4374,6,2025-02-03 11:36:00,44.5,2.06,16.26,3.252
4375,7,2025-02-03 11:36:00,91.8,4.12,13.41,2.682
4376,8,2025-02-03 11:36:00,50.2,0.89,12.7,2.54
4377,9,2025-02-03 11:36:00,92.3,7.28,18.56,3.712
4378,10,2025-02-03 11:36:00,61.6,3.31,8.64,1.728
4379,11,2025-02-03 11:36:00,65.9,3.9,21.63,4.326
4380,12,2025-02-03 11:36:00,94.5,1.38,21.29,4.258
4381,13,2025-02-03 11:36:00,94.8,2.95,8.51,1.702
4382,14,2025-02-03 11:36:00,90.8,0.5,25.43,5.086
4383,15,2025-02-03 11:36:00,85.8,4.05,12.6,2.52
4384,16,2025-02-03 11:36:00,59.4,3.83,20.99,4.198
4385,1,2025-02-03 11:48:00,67.8,4.45,11.7,2.34
4386,2,2025-02-03 11:48:00,38.6,4.96,11.22,2.244
4387,3,2025-02-03 11:48:00,41.5,7.94,8.53,1.706
4388,4,2025-02-03 11:48:00,54.0,4.15,12.29,2.458
4389,5,2025-02-03 11:48:00,89.1,0.72,15.25,3.05
4390,6,2025-02-03 11:48:00,96.9,4.29,10.3,2.06
4391,7,2025-02-03 11:48:00,68.0,1.14,19.1,3.82
4392,8,2025-02-03 11:48:00,86.8,0.95,13.33,2.666
4393,9,2025-02-03 11:48:00,68.9,0.99,13.18,2.636
4394,10,2025-02-03 11:48:00,80.7,2.37,14.93,2.986
4395,11,2025-02-03 11:48:00,36.8,5.41,18.56,3.712
4396,12,2025-02-03 11:48:00,47.9,1.89,15.9,3.18
4397,13,2025-02-03 11:48:00,92.9,4.63,18.88,3.776
4398,14,2025-02-03 11:48:00,46.2,4.76,25.53,5.106
4399,15,2025-02-03 11:48:00,70.4,3.57,21.84,4.368
4400,16,2025-02-03 11:48:00,52.9,6.84,25.43,5.086
4401,1,2025-02-03 12:00:00,41.6,1.21,11.16,2.232
4402,2,2025-02-03 12:00:00,82.8,5.24,9.22,1.844
4403,3,2025-02-03 12:00:00,78.8,7.15,8.39,1.678
4404,4,2025-02-03 12:00:00,80.4,0.27,10.23,2.046
4405,5,2025-02-03 12:00:00,65.6,1.37,10.94,2.188
4406,6,2025-02-03 12:00:00,49.1,2.21,16.66,3.332
4407,7,2025-02-03 12:00:00,90.0,4.33,7.75,1.55
4408,8,2025-02-03 12:00:00,65.4,4.84,12.62,2.524
4409,9,2025-02-03 12:00:00,47.7,2.69,12.57,2.514
4410,10,2025-02-03 12:00:00,64.2,6.61,23.67,4.734
4411,11,2025-02-03 12:00:00,40.3,7.04,11.02,2.204
4412,12,2025-02-03 12:00:00,72.8,6.44,14.04,2.808
4413,13,2025-02-03 12:00:00,65.3,7.25,17.48,3.496
4414,14,2025-02-03 12:00:00,65.5,0.42,18.25,3.65
4415,15,2025-02-03 12:00:00,45.9,1.32,23.82,4.764
4416,16,2025-02-03 12:00:00,64.0,1.98,29.47,5.894
4417,1,2025-02-03 12:12:00,96.9,4.22,8.52,1.704
4418,2,2025-02-03 12:12:00,63.0,3.9,10.09,2.018
4419,3,2025-02-03 12:12:00,76.2,6.14,12.07,2.414
4420,4,2025-02-03 12:12:00,38.7,7.0,14.15,2.83
4421,5,2025-02-03 12:12:00,82.7,4.12,8.26,1.652
4422,6,2025-02-03 12:12:00,90.0,1.34,11.76,2.352
4423,7,2025-02-03 12:12:00,93.9,2.08,15.94,3.188
4424,8,2025-02-03 12:12:00,42.0,6.58,12.23,2.446
4425,9,2025-02-03 12:12:00,34.2,5.59,18.57,3.714
4426,10,2025-02-03 12:12:00,39.2,6.63,7.94,1.588
4427,11,2025-02-03 12:12:00,67.8,4.64,20.01,4.002
4428,12,2025-02-03 12:12:00,67.3,7.49,11.61,2.322
4429,13,2025-02-03 12:12:00,88.4,1.0,21.39,4.278
4430,14,2025-02-03 12:12:00,62.2,7.83,23.2,4.64
4431,15,2025-02-03 12:12:00,93.9,7.21,13.3,2.66
4432,16,2025-02-03 12:12:00,41.2,3.11,26.66,5.332
4433,1,2025-02-03 12:24:00,58.5,5.14,8.52,1.704
4434,2,2025-02-03 12:24:00,89.4,5.38,12.26,2.452
4435,3,2025-02-03 12:24:00,76.1,1.28,12.84,2.568
4436,4,2025-02-03 12:24:00,42.4,6.06,9.32,1.864
4437,5,2025-02-03 12:24:00,88.3,0.75,15.87,3.174
4438,6,2025-02-03 12:24:00,52.8,7.89,5.62,1.124
4439,7,2025-02-03 12:24:00,59.8,2.71,7.72,1.544
4440,8,2025-02-03 12:24:00,94.5,0.99,7.54,1.508
4441,9,2025-02-03 12:24:00,43.8,3.69,21.0,4.2
4442,10,2025-02-03 12:24:00,66.2,2.13,9.4,1.88
4443,11,2025-02-03 12:24:00,69.1,4.86,24.29,4.858
4444,12,2025-02-03 12:24:00,92.7,5.63,21.62,4.324
4445,13,2025-02-03 12:24:00,92.0,4.4,15.11,3.022
4446,14,2025-02-03 12:24:00,56.0,0.24,21.06,4.212
4447,15,2025-02-03 12:24:00,88.5,7.04,17.94,3.588
4448,16,2025-02-03 12:24:00,79.8,4.93,14.47,2.894
4449,1,2025-02-03 12:36:00,69.3,7.64,6.1,1.22
4450,2,2025-02-03 12:36:00,89.7,3.17,6.7,1.34
4451,3,2025-02-03 12:36:00,47.5,6.53,9.15,1.83
4452,4,2025-02-03 12:36:00,47.0,7.65,13.92,2.784
4453,5,2025-02-03 12:36:00,72.0,3.29,11.04,2.208
4454,6,2025-02-03 12:36:00,40.6,7.07,8.94,1.788
4455,7,2025-02-03 12:36:00,47.1,0.36,17.33,3.466
4456,8,2025-02-03 12:36:00,70.4,1.44,12.97,2.594
4457,9,2025-02-03 12:36:00,51.8,3.83,11.41,2.282
4458,10,2025-02-03 12:36:00,38.0,4.2,10.48,2.096
4459,11,2025-02-03 12:36:00,79.2,0.55,20.64,4.128
4460,12,2025-02-03 12:36:00,91.4,5.22,9.45,1.89
4461,13,2025-02-03 12:36:00,37.7,1.68,19.29,3.858
4462,14,2025-02-03 12:36:00,56.2,0.52,26.57,5.314
4463,15,2025-02-03 12:36:00,54.2,3.53,17.29,3.458
4464,16,2025-02-03 12:36:00,93.7,2.04,14.06,2.812
4465,1,2025-02-03 12:48:00,74.4,6.35,3.71,0.742
4466,2,2025-02-03 12:48:00,37.2,3.72,4.74,0.948
4467,3,2025-02-03 12:48:00,94.7,1.2,13.66,2.732
4468,4,2025-02-03 12:48:00,36.0,2.84,9.69,1.938
4469,5,2025-02-03 12:48:00,56.0,5.1,11.53,2.306
4470,6,2025-02-03 12:48:00,62.7,3.88,9.45,1.89
4471,7,2025-02-03 12:48:00,96.3,3.5,7.84,1.568
4472,8,2025-02-03 12:48:00,72.8,7.52,7.72,1.544
4473,9,2025-02-03 12:48:00,48.3,7.29,15.39,3.078
4474,10,2025-02-03 12:48:00,73.5,5.59,11.49,2.298
4475,11,2025-02-03 12:48:00,41.6,3.31,20.37,4.074
4476,12,2025-02-03 12:48:00,52.2,1.58,26.47,5.294
4477,13,2025-02-03 12:48:00,58.2,7.81,14.93,2.986
4478,14,2025-02-03 12:48:00,69.2,5.3,26.33,5.266
4479,15,2025-02-03 12:48:00,94.4,1.59,23.23,4.646
4480,16,2025-02-03 12:48:00,80.2,2.86,30.71,6.142
4481,1,2025-02-03 13:00:00,39.8,3.24,10.06,2.012
4482,2,2025-02-03 13:00:00,54.8,7.05,5.17,1.034
4483,3,2025-02-03 13:00:00,70.8,1.43,6.71,1.342
4484,4,2025-02-03 13:00:00,62.0,1.47,15.34,3.068
4485,5,2025-02-03 13:00:00,64.4,3.13,15.67,3.134
4486,6,2025-02-03 13:00:00,77.1,0.98,9.85,1.97
4487,7,2025-02-03 13:00:00,94.6,6.33,9.79,1.958
4488,8,2025-02-03 13:00:00,78.0,5.35,14.55,2.91
4489,9,2025-02-03 13:00:00,43.2,1.44,16.95,3.39
4490,10,2025-02-03 13:00:00,75.1,3.28,14.51,2.902
4491,11,2025-02-03 13:00:00,40.2,3.45,24.88,4.976
4492,12,2025-02-03 13:00:00,62.8,4.46,12.32,2.464
4493,13,2025-02-03 13:00:00,73.9,2.32,11.06,2.212
4494,14,2025-02-03 13:00:00,39.3,7.1,18.41,3.682
4495,15,2025-02-03 13:00:00,89.6,0.88,24.0,4.8
4496,16,2025-02-03 13:00:00,43.2,1.23,11.02,2.204
4497,1,2025-02-03 13:12:00,76.5,4.06,7.92,1.584
4498,2,2025-02-03 13:12:00,43.8,6.7,11.68,2.336
4499,3,2025-02-03 13:12:00,41.1,7.66,11.54,2.308
4500,4,2025-02-03 13:12:00,63.3,5.59,12.01,2.402
4501,5,2025-02-03 13:12:00,35.3,1.07,14.71,2.942
4502,6,2025-02-03 13:12:00,93.0,7.93,18.58,3.716
4503,7,2025-02-03 13:12:00,81.7,2.66,6.07,1.214
4504,8,2025-02-03 13:12:00,36.9,5.95,21.0,4.2
4505,9,2025-02-03 13:12:00,66.1,2.82,20.86,4.172
4506,10,2025-02-03 13:12:00,64.5,3.37,16.02,3.204
4507,11,2025-02-03 13:12:00,53.4,5.34,13.24,2.648
4508,12,2025-02-03 13:12:00,51.6,4.71,10.33,2.066
4509,13,2025-02-03 13:12:00,35.0,7.17,9.97,1.994
4510,14,2025-02-03 13:12:00,36.4,6.28,23.4,4.68
4511,15,2025-02-03 13:12:00,81.1,7.47,21.54,4.308
4512,16,2025-02-03 13:12:00,70.3,7.88,11.17,2.234
4513,1,2025-02-03 13:24:00,91.4,6.68,10.31,2.062
4514,2,2025-02-03 13:24:00,45.1,7.89,7.88,1.576
4515,3,2025-02-03 13:24:00,77.0,6.23,10.11,2.022
4516,4,2025-02-03 13:24:00,79.0,7.08,8.52,1.704
4517,5,2025-02-03 13:24:00,52.9,4.85,10.75,2.15
4518,6,2025-02-03 13:24:00,94.6,4.55,10.53,2.106
4519,7,2025-02-03 13:24:00,62.1,0.5,6.68,1.336
4520,8,2025-02-03 13:24:00,80.1,4.18,7.15,1.43
4521,9,2025-02-03 13:24:00,50.7,7.21,20.19,4.038
4522,10,2025-02-03 13:24:00,51.5,0.4,22.11,4.422
4523,11,2025-02-03 13:24:00,61.9,4.44,10.66,2.132
4524,12,2025-02-03 13:24:00,43.6,1.39,22.07,4.414
4525,13,2025-02-03 13:24:00,85.7,7.63,22.5,4.5
4526,14,2025-02-03 13:24:00,48.6,5.24,12.39,2.478
4527,15,2025-02-03 13:24:00,84.8,1.15,20.15,4.03
4528,16,2025-02-03 13:24:00,61.9,4.47,9.33,1.866
4529,1,2025-02-03 13:36:00,53.0,1.08,7.08,1.416
4530,2,2025-02-03 13:36:00,66.9,3.36,12.07,2.414
4531,3,2025-02-03 13:36:00,87.3,6.51,6.95,1.39
4532,4,2025-02-03 13:36:00,92.3,0.31,8.58,1.716
4533,5,2025-02-03 13:36:00,96.4,5.49,9.31,1.862
4534,6,2025-02-03 13:36:00,42.5,1.85,11.15,2.23
4535,7,2025-02-03 13:36:00,94.2,0.56,7.8,1.56
4536,8,2025-02-03 13:36:00,37.3,5.62,16.03,3.206
4537,9,2025-02-03 13:36:00,87.8,7.93,17.7,3.54
4538,10,2025-02-03 13:36:00,74.7,4.93,21.88,4.376
4539,11,2025-02-03 13:36:00,94.4,5.5,7.47,1.494
4540,12,2025-02-03 13:36:00,44.8,3.67,22.95,4.59
4541,13,2025-02-03 13:36:00,46.5,6.11,19.9,3.98
4542,14,2025-02-03 13:36:00,79.3,7.34,11.99,2.398
4543,15,2025-02-03 13:36:00,89.5,0.92,29.2,5.84
4544,16,2025-02-03 13:36:00,49.3,1.39,12.62,2.524
4545,1,2025-02-03 13:48:00,52.7,0.52,9.46,1.892
4546,2,2025-02-03 13:48:00,95.6,1.96,8.13,1.626
4547,3,2025-02-03 13:48:00,36.7,6.63,10.94,2.188
4548,4,2025-02-03 13:48:00,66.1,5.24,12.01,2.402
4549,5,2025-02-03 13:48:00,68.7,2.82,11.42,2.284
4550,6,2025-02-03 13:48:00,59.0,0.77,12.88,2.576
4551,7,2025-02-03 13:48:00,85.8,0.53,17.49,3.498
4552,8,2025-02-03 13:48:00,55.6,5.47,19.94,3.988
4553,9,2025-02-03 13:48:00,41.0,2.82,12.7,2.54
4554,10,2025-02-03 13:48:00,94.1,0.54,15.52,3.104
4555,11,2025-02-03 13:48:00,37.4,1.13,19.06,3.812
4556,12,2025-02-03 13:48:00,82.3,2.72,18.75,3.75
4557,13,2025-02-03 13:48:00,43.6,1.86,13.34,2.668
4558,14,2025-02-03 13:48:00,34.8,5.93,22.71,4.542
4559,15,2025-02-03 13:48:00,41.9,2.43,10.32,2.064
4560,16,2025-02-03 13:48:00,47.5,1.22,11.89,2.378
4561,1,2025-02-03 14:00:00,38.0,4.64,11.0,2.2
4562,2,2025-02-03 14:00:00,48.6,6.19,6.59,1.318
4563,3,2025-02-03 14:00:00,41.3,0.28,14.35,2.87
4564,4,2025-02-03 14:00:00,75.0,5.41,13.85,2.77
4565,5,2025-02-03 14:00:00,87.6,3.85,5.15,1.03
4566,6,2025-02-03 14:00:00,81.8,7.64,13.16,2.632
4567,7,2025-02-03 14:00:00,54.4,2.19,6.61,1.322
4568,8,2025-02-03 14:00:00,75.9,5.0,8.55,1.71
4569,9,2025-02-03 14:00:00,58.3,2.73,17.08,3.416
4570,10,2025-02-03 14:00:00,48.2,5.47,16.34,3.268
4571,11,2025-02-03 14:00:00,74.5,4.66,12.34,2.468
4572,12,2025-02-03 14:00:00,40.2,0.83,11.78,2.356
4573,13,2025-02-03 14:00:00,34.1,7.98,19.66,3.932
4574,14,2025-02-03 14:00:00,78.8,0.32,13.97,2.794
4575,15,2025-02-03 14:00:00,46.6,1.96,20.1,4.02
4576,16,2025-02-03 14:00:00,56.6,7.95,12.19,2.438
4577,1,2025-02-03 14:12:00,80.5,5.54,9.5,1.9
4578,2,2025-02-03 14:12:00,97.0,0.83,11.22,2.244
4579,3,2025-02-03 14:12:00,53.1,7.79,11.79,2.358
4580,4,2025-02-03 14:12:00,80.2,4.99,15.39,3.078
4581,5,2025-02-03 14:12:00,68.5,7.94,15.01,3.002
4582,6,2025-02-03 14:12:00,58.7,0.98,18.31,3.662
4583,7,2025-02-03 14:12:00,40.7,3.59,9.4,1.88
4584,8,2025-02-03 14:12:00,53.5,2.57,19.05,3.81
4585,9,2025-02-03 14:12:00,35.5,6.19,13.98,2.796
4586,10,2025-02-03 14:12:00,95.0,7.1,17.3,3.46
4587,11,2025-02-03 14:12:00,46.7,6.94,18.22,3.644
4588,12,2025-02-03 14:12:00,86.5,1.79,11.22,2.244
4589,13,2025-02-03 14:12:00,96.0,1.85,24.36,4.872
4590,14,2025-02-03 14:12:00,47.8,4.93,20.47,4.094
4591,15,2025-02-03 14:12:00,61.4,6.45,11.71,2.342
4592,16,2025-02-03 14:12:00,70.7,3.3,20.1,4.02
4593,1,2025-02-03 14:24:00,43.0,7.92,4.77,0.954
4594,2,2025-02-03 14:24:00,62.5,4.61,12.44,2.488
4595,3,2025-02-03 14:24:00,42.6,3.09,13.13,2.626
4596,4,2025-02-03 14:24:00,47.4,5.18,9.38,1.876
4597,5,2025-02-03 14:24:00,90.4,6.3,15.24,3.048
4598,6,2025-02-03 14:24:00,89.6,6.94,6.27,1.254
4599,7,2025-02-03 14:24:00,76.0,3.75,11.29,2.258
4600,8,2025-02-03 14:24:00,95.0,8.03,14.5,2.9
4601,9,2025-02-03 14:24:00,59.2,3.95,22.22,4.444
4602,10,2025-02-03 14:24:00,40.6,3.62,10.13,2.026
4603,11,2025-02-03 14:24:00,71.9,1.8,23.7,4.74
4604,12,2025-02-03 14:24:00,85.1,6.15,7.87,1.574
4605,13,2025-02-03 14:24:00,81.8,1.68,11.53,2.306
4606,14,2025-02-03 14:24:00,51.4,3.35,17.73,3.546
4607,15,2025-02-03 14:24:00,44.8,4.89,19.31,3.862
4608,16,2025-02-03 14:24:00,76.5,0.39,26.34,5.268
4609,1,2025-02-03 14:36:00,53.9,5.27,11.55,2.31
4610,2,2025-02-03 14:36:00,78.9,8.03,9.21,1.842
4611,3,2025-02-03 14:36:00,93.1,2.74,4.93,0.986
4612,4,2025-02-03 14:36:00,65.5,3.26,5.49,1.098
4613,5,2025-02-03 14:36:00,57.3,1.51,9.7,1.94
4614,6,2025-02-03 14:36:00,47.1,4.43,9.16,1.832
4615,7,2025-02-03 14:36:00,68.3,3.13,10.93,2.186
4616,8,2025-02-03 14:36:00,85.5,2.91,16.3,3.26
4617,9,2025-02-03 14:36:00,59.9,6.11,14.33,2.866
4618,10,2025-02-03 14:36:00,89.5,0.94,9.16,1.832
4619,11,2025-02-03 14:36:00,56.0,7.34,11.57,2.314
4620,12,2025-02-03 14:36:00,41.0,1.17,16.42,3.284
4621,13,2025-02-03 14:36:00,86.1,3.27,27.95,5.59
4622,14,2025-02-03 14:36:00,75.3,6.69,18.59,3.718
4623,15,2025-02-03 14:36:00,81.8,3.35,25.66,5.132
4624,16,2025-02-03 14:36:00,78.1,4.73,24.01,4.802
4625,1,2025-02-03 14:48:00,76.2,2.38,6.3,1.26
4626,2,2025-02-03 14:48:00,46.3,0.61,8.66,1.732
4627,3,2025-02-03 14:48:00,38.8,0.68,14.56,2.912
4628,4,2025-02-03 14:48:00,92.6,1.19,13.41,2.682
4629,5,2025-02-03 14:48:00,90.8,3.18,14.54,2.908
4630,6,2025-02-03 14:48:00,46.7,3.61,8.0,1.6
4631,7,2025-02-03 14:48:00,38.0,5.57,19.26,3.852
4632,8,2025-02-03 14:48:00,83.2,3.99,8.17,1.634
4633,9,2025-02-03 14:48:00,51.1,5.41,20.25,4.05
4634,10,2025-02-03 14:48:00,45.8,5.02,10.1,2.02
4635,11,2025-02-03 14:48:00,40.7,6.91,12.92,2.584
4636,12,2025-02-03 14:48:00,41.4,3.73,21.06,4.212
4637,13,2025-02-03 14:48:00,89.1,4.8,24.77,4.954
4638,14,2025-02-03 14:48:00,39.0,0.48,29.17,5.834
4639,15,2025-02-03 14:48:00,38.6,7.99,19.05,3.81
4640,16,2025-02-03 14:48:00,79.8,3.26,21.71,4.342
4641,1,2025-02-03 15:00:00,81.0,6.75,9.08,1.816
4642,2,2025-02-03 15:00:00,34.0,1.71,11.2,2.24
