reading_id,machine_id,recorded_at,temperature_c,vibration_rms,power_kw,energy_kwh
2900,8,2025-03-03 18:15:00,80.9,3.77,7.89,1.972
2901,9,2025-03-03 18:15:00,72.1,2.13,17.3,4.325
2902,10,2025-03-03 18:15:00,58.0,2.34,13.58,3.395
2903,11,2025-03-03 18:15:00,66.3,3.52,24.26,6.065
2904,12,2025-03-03 18:15:00,68.7,6.08,22.9,5.725
2905,1,2025-03-03 18:30:00,78.9,4.16,5.94,1.485
2906,2,2025-03-03 18:30:00,55.6,3.71,9.0,2.25
2907,3,2025-03-03 18:30:00,49.8,2.16,11.67,2.917
2908,4,2025-03-03 18:30:00,77.1,4.27,12.16,3.04
2909,5,2025-03-03 18:30:00,45.7,4.92,13.36,3.34
2910,6,2025-03-03 18:30:00,66.1,2.69,13.65,3.413
2911,7,2025-03-03 18:30:00,61.0,5.06,17.91,4.478
2912,8,2025-03-03 18:30:00,40.5,4.86,7.61,1.903
2913,9,2025-03-03 18:30:00,91.6,4.65,20.64,5.16
2914,10,2025-03-03 18:30:00,39.3,3.78,19.01,4.753
2915,11,2025-03-03 18:30:00,51.3,3.38,19.15,4.787
2916,12,2025-03-03 18:30:00,49.3,3.42,14.93,3.732
2917,1,2025-03-03 18:45:00,79.5,2.74,4.88,1.22
2918,2,2025-03-03 18:45:00,87.9,5.31,4.4,1.1
2919,3,2025-03-03 18:45:00,82.7,4.22,5.12,1.28
2920,4,2025-03-03 18:45:00,91.1,5.68,6.89,1.722
2921,5,2025-03-03 18:45:00,56.2,6.24,10.23,2.558
2922,6,2025-03-03 18:45:00,64.8,1.47,13.27,3.317
2923,7,2025-03-03 18:45:00,42.2,5.29,12.15,3.038
2924,8,2025-03-03 18:45:00,83.3,1.56,11.53,2.882
2925,9,2025-03-03 18:45:00,67.2,6.14,14.43,3.607
2926,10,2025-03-03 18:45:00,73.3,3.68,13.73,3.433
2927,11,2025-03-03 18:45:00,61.0,0.46,20.0,5.0
2928,12,2025-03-03 18:45:00,63.7,4.17,24.68,6.17
2929,1,2025-03-03 19:00:00,84.3,5.2,5.67,1.417
2930,2,2025-03-03 19:00:00,90.9,1.19,6.78,1.695
2931,3,2025-03-03 19:00:00,54.1,5.2,11.56,2.89
2932,4,2025-03-03 19:00:00,79.0,2.15,5.79,1.448
2933,5,2025-03-03 19:00:00,91.3,4.84,11.16,2.79
2934,6,2025-03-03 19:00:00,64.9,6.39,16.18,4.045
2935,7,2025-03-03 19:00:00,45.9,2.34,15.27,3.817
2936,8,2025-03-03 19:00:00,63.0,6.37,11.51,2.877
2937,9,2025-03-03 19:00:00,63.1,3.51,10.0,2.5
2938,10,2025-03-03 19:00:00,91.8,5.01,9.79,2.447
2939,11,2025-03-03 19:00:00,73.0,2.62,23.87,5.968
2940,12,2025-03-03 19:00:00,66.8,5.0,14.89,3.723
2941,1,2025-03-03 19:15:00,79.1,3.41,7.74,1.935
2942,2,2025-03-03 19:15:00,68.5,0.83,8.89,2.223
2943,3,2025-03-03 19:15:00,80.0,5.5,6.22,1.555
2944,4,2025-03-03 19:15:00,45.0,3.13,11.23,2.808
2945,5,2025-03-03 19:15:00,67.6,4.03,7.38,1.845
2946,6,2025-03-03 19:15:00,68.7,2.48,16.53,4.133
2947,7,2025-03-03 19:15:00,70.7,4.5,15.42,3.855
2948,8,2025-03-03 19:15:00,63.9,3.38,19.11,4.777
2949,9,2025-03-03 19:15:00,54.7,0.76,11.39,2.848
2950,10,2025-03-03 19:15:00,61.7,3.0,11.17,2.792
2951,11,2025-03-03 19:15:00,68.6,4.06,10.39,2.598
2952,12,2025-03-03 19:15:00,69.9,0.97,14.86,3.715
2953,1,2025-03-03 19:30:00,51.4,6.32,4.84,1.21
2954,2,2025-03-03 19:30:00,57.0,4.97,8.2,2.05
2955,3,2025-03-03 19:30:00,60.5,4.74,8.55,2.138
2956,4,2025-03-03 19:30:00,70.2,2.75,6.57,1.643
2957,5,2025-03-03 19:30:00,63.0,2.95,10.53,2.632
2958,6,2025-03-03 19:30:00,56.5,2.18,7.15,1.788
2959,7,2025-03-03 19:30:00,83.0,1.08,13.96,3.49
2960,8,2025-03-03 19:30:00,64.5,0.53,16.95,4.237
2961,9,2025-03-03 19:30:00,91.6,6.36,8.82,2.205
2962,10,2025-03-03 19:30:00,89.4,3.98,9.33,2.333
2963,11,2025-03-03 19:30:00,79.4,6.44,21.95,5.487
2964,12,2025-03-03 19:30:00,58.4,5.51,18.4,4.6
2965,1,2025-03-03 19:45:00,52.9,5.54,4.86,1.215
2966,2,2025-03-03 19:45:00,49.1,2.78,10.31,2.578
2967,3,2025-03-03 19:45:00,72.6,3.44,5.73,1.433
2968,4,2025-03-03 19:45:00,55.2,5.74,12.13,3.033
2969,5,2025-03-03 19:45:00,81.0,0.85,15.61,3.902
2970,6,2025-03-03 19:45:00,48.5,4.53,12.77,3.192
2971,7,2025-03-03 19:45:00,45.8,3.11,13.32,3.33
2972,8,2025-03-03 19:45:00,41.0,2.62,8.44,2.11
2973,9,2025-03-03 19:45:00,58.2,2.67,15.91,3.978
2974,10,2025-03-03 19:45:00,56.8,0.79,10.96,2.74
2975,11,2025-03-03 19:45:00,60.6,4.13,22.82,5.705
2976,12,2025-03-03 19:45:00,55.4,1.16,26.45,6.612
2977,1,2025-03-03 20:00:00,79.3,3.8,7.24,1.81
2978,2,2025-03-03 20:00:00,49.3,1.41,10.12,2.53
2979,3,2025-03-03 20:00:00,81.7,0.47,5.68,1.42
2980,4,2025-03-03 20:00:00,67.0,1.97,6.09,1.522
2981,5,2025-03-03 20:00:00,59.9,2.13,9.4,2.35
2982,6,2025-03-03 20:00:00,73.3,3.31,12.05,3.013
2983,7,2025-03-03 20:00:00,56.1,6.23,14.25,3.562
2984,8,2025-03-03 20:00:00,84.2,6.22,10.84,2.71
2985,9,2025-03-03 20:00:00,84.0,4.74,12.36,3.09
2986,10,2025-03-03 20:00:00,45.5,5.94,8.77,2.192
2987,11,2025-03-03 20:00:00,57.1,4.29,19.56,4.89
2988,12,2025-03-03 20:00:00,61.1,5.51,15.51,3.877
2989,1,2025-03-03 20:15:00,66.8,4.31,4.17,1.042
2990,2,2025-03-03 20:15:00,79.0,1.14,5.01,1.252
2991,3,2025-03-03 20:15:00,48.0,5.43,11.93,2.982
2992,4,2025-03-03 20:15:00,64.1,4.27,12.42,3.105
2993,5,2025-03-03 20:15:00,74.8,2.14,10.52,2.63
2994,6,2025-03-03 20:15:00,38.3,1.97,12.96,3.24
2995,7,2025-03-03 20:15:00,50.6,1.82,11.72,2.93
2996,8,2025-03-03 20:15:00,38.4,4.56,19.36,4.84
2997,9,2025-03-03 20:15:00,50.2,5.81,12.28,3.07
2998,10,2025-03-03 20:15:00,40.1,1.87,14.71,3.678
2999,11,2025-03-03 20:15:00,85.9,2.24,19.22,4.805
3000,12,2025-03-03 20:15:00,57.4,1.91,11.52,2.88
3001,1,2025-03-03 20:30:00,44.2,2.98,7.12,1.78
3002,2,2025-03-03 20:30:00,71.3,6.09,10.16,2.54
3003,3,2025-03-03 20:30:00,51.8,2.0,6.83,1.708
3004,4,2025-03-03 20:30:00,55.8,2.0,12.37,3.092
3005,5,2025-03-03 20:30:00,43.3,2.53,6.7,1.675
3006,6,2025-03-03 20:30:00,69.1,3.35,13.99,3.498
3007,7,2025-03-03 20:30:00,62.2,2.77,8.91,2.228
3008,8,2025-03-03 20:30:00,52.5,4.12,9.61,2.402
3009,9,2025-03-03 20:30:00,44.8,1.04,17.03,4.258
3010,10,2025-03-03 20:30:00,73.9,5.56,17.4,4.35
3011,11,2025-03-03 20:30:00,80.3,2.75,11.15,2.788
3012,12,2025-03-03 20:30:00,50.2,4.57,12.91,3.228
3013,1,2025-03-03 20:45:00,46.8,2.26,5.78,1.445
3014,2,2025-03-03 20:45:00,69.9,0.45,7.48,1.87
3015,3,2025-03-03 20:45:00,80.9,2.28,6.13,1.532
3016,4,2025-03-03 20:45:00,91.2,5.11,6.01,1.502
3017,5,2025-03-03 20:45:00,58.6,1.56,7.08,1.77
3018,6,2025-03-03 20:45:00,57.1,1.66,17.26,4.315
3019,7,2025-03-03 20:45:00,91.9,4.01,10.17,2.542
3020,8,2025-03-03 20:45:00,71.0,3.89,19.34,4.835
3021,9,2025-03-03 20:45:00,83.9,2.57,14.1,3.525
3022,10,2025-03-03 20:45:00,39.0,1.78,19.11,4.777
3023,11,2025-03-03 20:45:00,63.0,5.56,18.33,4.582
3024,12,2025-03-03 20:45:00,65.4,1.39,20.48,5.12
3025,1,2025-03-03 21:00:00,80.3,6.49,6.35,1.587
3026,2,2025-03-03 21:00:00,90.0,4.02,9.52,2.38
3027,3,2025-03-03 21:00:00,65.1,5.11,5.8,1.45
3028,4,2025-03-03 21:00:00,45.2,0.43,9.78,2.445
3029,5,2025-03-03 21:00:00,41.0,4.2,5.92,1.48
3030,6,2025-03-03 21:00:00,62.6,6.0,9.13,2.283
3031,7,2025-03-03 21:00:00,88.0,5.33,17.46,4.365
3032,8,2025-03-03 21:00:00,85.7,1.79,19.43,4.857
3033,9,2025-03-03 21:00:00,55.5,4.1,16.91,4.228
3034,10,2025-03-03 21:00:00,64.9,5.2,20.21,5.053
3035,11,2025-03-03 21:00:00,50.1,0.7,13.24,3.31
3036,12,2025-03-03 21:00:00,61.3,4.22,10.98,2.745
3037,1,2025-03-03 21:15:00,90.8,1.66,5.96,1.49
3038,2,2025-03-03 21:15:00,85.6,4.68,7.46,1.865
3039,3,2025-03-03 21:15:00,45.0,0.63,9.7,2.425
3040,4,2025-03-03 21:15:00,39.2,0.98,10.93,2.732
3041,5,2025-03-03 21:15:00,46.4,1.61,8.22,2.055
3042,6,2025-03-03 21:15:00,58.0,3.94,8.78,2.195
3043,7,2025-03-03 21:15:00,55.5,2.49,7.98,1.995
3044,8,2025-03-03 21:15:00,71.0,5.33,15.09,3.772
3045,9,2025-03-03 21:15:00,65.8,5.22,17.35,4.338
3046,10,2025-03-03 21:15:00,49.6,4.97,21.26,5.315
3047,11,2025-03-03 21:15:00,40.9,1.18,20.69,5.173
3048,12,2025-03-03 21:15:00,43.8,2.33,12.73,3.183
3049,1,2025-03-03 21:30:00,68.9,1.44,3.92,0.98
3050,2,2025-03-03 21:30:00,64.1,3.15,5.17,1.292
3051,3,2025-03-03 21:30:00,80.2,6.45,7.62,1.905
3052,4,2025-03-03 21:30:00,41.4,3.79,8.88,2.22
3053,5,2025-03-03 21:30:00,74.7,1.84,14.74,3.685
3054,6,2025-03-03 21:30:00,90.3,2.54,7.78,1.945
3055,7,2025-03-03 21:30:00,54.4,3.86,15.45,3.862
3056,8,2025-03-03 21:30:00,79.4,1.33,9.2,2.3
3057,9,2025-03-03 21:30:00,48.1,5.93,8.28,2.07
3058,10,2025-03-03 21:30:00,58.3,3.37,23.25,5.812
3059,11,2025-03-03 21:30:00,69.5,3.87,10.43,2.607
3060,12,2025-03-03 21:30:00,83.3,3.54,10.29,2.572
3061,1,2025-03-03 21:45:00,67.7,1.44,8.71,2.178
3062,2,2025-03-03 21:45:00,76.4,2.98,5.41,1.353
3063,3,2025-03-03 21:45:00,91.3,5.37,5.25,1.312
3064,4,2025-03-03 21:45:00,57.0,2.88,13.49,3.373
3065,5,2025-03-03 21:45:00,83.4,6.19,15.13,3.783
3066,6,2025-03-03 21:45:00,72.2,5.87,8.74,2.185
3067,7,2025-03-03 21:45:00,56.0,1.99,13.58,3.395
3068,8,2025-03-03 21:45:00,46.2,1.81,7.97,1.992
3069,9,2025-03-03 21:45:00,75.3,3.9,18.29,4.572
3070,10,2025-03-03 21:45:00,57.0,5.09,9.2,2.3
3071,11,2025-03-03 21:45:00,45.8,4.17,18.37,4.593
3072,12,2025-03-03 21:45:00,46.9,4.72,21.61,5.402
3073,1,2025-03-03 22:00:00,59.0,1.78,8.99,2.248
3074,2,2025-03-03 22:00:00,41.9,1.05,4.8,1.2
3075,3,2025-03-03 22:00:00,62.4,4.57,9.27,2.317
3076,4,2025-03-03 22:00:00,48.7,2.6,7.77,1.942
3077,5,2025-03-03 22:00:00,48.4,3.75,10.18,2.545
3078,6,2025-03-03 22:00:00,74.8,5.13,16.4,4.1
3079,7,2025-03-03 22:00:00,42.9,5.13,13.1,3.275
3080,8,2025-03-03 22:00:00,87.7,2.11,13.07,3.268
3081,9,2025-03-03 22:00:00,64.1,2.6,17.07,4.268
3082,10,2025-03-03 22:00:00,53.0,5.18,14.02,3.505
3083,11,2025-03-03 22:00:00,40.0,5.5,22.7,5.675
3084,12,2025-03-03 22:00:00,80.3,0.65,17.82,4.455
3085,1,2025-03-03 22:15:00,57.9,1.32,5.16,1.29
3086,2,2025-03-03 22:15:00,88.6,2.54,4.89,1.222
3087,3,2025-03-03 22:15:00,67.6,0.87,9.52,2.38
3088,4,2025-03-03 22:15:00,47.9,1.39,12.51,3.127
3089,5,2025-03-03 22:15:00,52.3,0.88,10.29,2.572
3090,6,2025-03-03 22:15:00,74.1,5.71,6.46,1.615
3091,7,2025-03-03 22:15:00,55.6,2.08,13.43,3.357
3092,8,2025-03-03 22:15:00,60.2,4.66,14.07,3.518
3093,9,2025-03-03 22:15:00,89.0,1.39,16.7,4.175
3094,10,2025-03-03 22:15:00,72.0,0.88,19.76,4.94
3095,11,2025-03-03 22:15:00,40.7,5.01,9.83,2.458
3096,12,2025-03-03 22:15:00,44.1,5.89,15.88,3.97
3097,1,2025-03-03 22:30:00,90.0,4.32,4.88,1.22
3098,2,2025-03-03 22:30:00,81.1,3.9,6.99,1.748
3099,3,2025-03-03 22:30:00,47.9,4.1,5.78,1.445
3100,4,2025-03-03 22:30:00,59.2,2.25,8.78,2.195
3101,5,2025-03-03 22:30:00,65.1,3.76,13.3,3.325
3102,6,2025-03-03 22:30:00,39.8,6.1,13.63,3.408
3103,7,2025-03-03 22:30:00,40.4,0.9,14.07,3.518
3104,8,2025-03-03 22:30:00,72.2,2.58,14.63,3.658
3105,9,2025-03-03 22:30:00,78.9,6.19,17.82,4.455
3106,10,2025-03-03 22:30:00,74.6,1.87,15.99,3.998
3107,11,2025-03-03 22:30:00,45.6,3.71,25.25,6.312
3108,12,2025-03-03 22:30:00,41.0,0.75,24.52,6.13
3109,1,2025-03-03 22:45:00,74.4,5.04,6.02,1.505
3110,2,2025-03-03 22:45:00,60.1,2.75,9.61,2.402
3111,3,2025-03-03 22:45:00,51.2,1.78,5.47,1.367
3112,4,2025-03-03 22:45:00,64.2,3.87,6.23,1.558
3113,5,2025-03-03 22:45:00,54.8,2.93,11.1,2.775
3114,6,2025-03-03 22:45:00,81.2,5.54,6.86,1.715
3115,7,2025-03-03 22:45:00,82.3,1.98,18.67,4.668
3116,8,2025-03-03 22:45:00,71.3,0.5,15.81,3.953
3117,9,2025-03-03 22:45:00,71.5,6.47,15.7,3.925
3118,10,2025-03-03 22:45:00,64.8,0.77,9.87,2.467
3119,11,2025-03-03 22:45:00,71.9,2.89,22.95,5.737
3120,12,2025-03-03 22:45:00,46.8,5.86,23.18,5.795
3121,1,2025-03-03 23:00:00,78.8,3.89,6.77,1.692
3122,2,2025-03-03 23:00:00,84.1,2.94,7.43,1.857
3123,3,2025-03-03 23:00:00,73.4,3.12,6.66,1.665
3124,4,2025-03-03 23:00:00,91.1,6.48,12.44,3.11
3125,5,2025-03-03 23:00:00,57.3,6.2,13.8,3.45
3126,6,2025-03-03 23:00:00,42.8,1.87,15.6,3.9
3127,7,2025-03-03 23:00:00,55.3,4.17,13.96,3.49
3128,8,2025-03-03 23:00:00,55.8,3.67,16.9,4.225
3129,9,2025-03-03 23:00:00,56.3,1.84,12.69,3.172
3130,10,2025-03-03 23:00:00,44.4,1.22,21.83,5.457
3131,11,2025-03-03 23:00:00,53.5,6.25,12.18,3.045
3132,12,2025-03-03 23:00:00,50.0,0.68,20.84,5.21
3133,1,2025-03-03 23:15:00,87.2,5.82,8.28,2.07
3134,2,2025-03-03 23:15:00,59.7,5.11,9.58,2.395
3135,3,2025-03-03 23:15:00,46.9,1.75,8.95,2.237
3136,4,2025-03-03 23:15:00,82.4,4.1,11.61,2.902
3137,5,2025-03-03 23:15:00,52.4,2.96,13.64,3.41
3138,6,2025-03-03 23:15:00,62.1,4.26,6.99,1.748
3139,7,2025-03-03 23:15:00,52.7,6.28,18.64,4.66
3140,8,2025-03-03 23:15:00,49.1,1.92,7.9,1.975
3141,9,2025-03-03 23:15:00,55.2,3.78,21.73,5.433
3142,10,2025-03-03 23:15:00,54.8,2.34,12.25,3.062
3143,11,2025-03-03 23:15:00,43.4,1.58,10.92,2.73
3144,12,2025-03-03 23:15:00,68.9,2.27,23.59,5.897
3145,1,2025-03-03 23:30:00,62.0,1.51,6.93,1.732
3146,2,2025-03-03 23:30:00,47.5,2.62,6.12,1.53
3147,3,2025-03-03 23:30:00,60.6,3.44,8.87,2.217
3148,4,2025-03-03 23:30:00,63.4,6.09,9.88,2.47
3149,5,2025-03-03 23:30:00,89.3,3.68,7.41,1.853
3150,6,2025-03-03 23:30:00,62.6,0.59,12.97,3.243
3151,7,2025-03-03 23:30:00,55.5,2.8,12.0,3.0
3152,8,2025-03-03 23:30:00,52.5,4.51,14.68,3.67
3153,9,2025-03-03 23:30:00,85.1,3.63,11.56,2.89
3154,10,2025-03-03 23:30:00,66.6,3.68,17.18,4.295
3155,11,2025-03-03 23:30:00,44.5,2.41,14.47,3.618
3156,12,2025-03-03 23:30:00,43.7,1.22,21.24,5.31
3157,1,2025-03-03 23:45:00,43.1,4.36,4.7,1.175
3158,2,2025-03-03 23:45:00,85.8,5.89,4.83,1.208
3159,3,2025-03-03 23:45:00,71.4,3.26,11.95,2.987
3160,4,2025-03-03 23:45:00,59.0,3.57,13.42,3.355
3161,5,2025-03-03 23:45:00,83.8,6.43,13.12,3.28
3162,6,2025-03-03 23:45:00,48.7,5.78,12.52,3.13
3163,7,2025-03-03 23:45:00,60.2,1.39,15.37,3.842
3164,8,2025-03-03 23:45:00,48.6,6.1,12.47,3.118
3165,9,2025-03-03 23:45:00,88.6,4.88,20.33,5.082
3166,10,2025-03-03 23:45:00,52.7,1.48,16.76,4.19
3167,11,2025-03-03 23:45:00,83.3,1.17,22.58,5.645
3168,12,2025-03-03 23:45:00,77.8,1.6,26.45,6.612
3169,1,2025-03-04 00:00:00,72.5,1.19,7.23,1.808
3170,2,2025-03-04 00:00:00,68.8,4.79,9.55,2.388
3171,3,2025-03-04 00:00:00,82.4,1.98,11.87,2.967
3172,4,2025-03-04 00:00:00,48.6,3.09,12.49,3.123
3173,5,2025-03-04 00:00:00,52.0,6.22,11.39,2.848
3174,6,2025-03-04 00:00:00,66.7,5.86,12.82,3.205
3175,7,2025-03-04 00:00:00,60.2,1.35,8.93,2.232
3176,8,2025-03-04 00:00:00,88.7,5.35,16.59,4.147
3177,9,2025-03-04 00:00:00,48.6,5.64,16.06,4.015
3178,10,2025-03-04 00:00:00,65.7,5.3,11.86,2.965
3179,11,2025-03-04 00:00:00,81.1,2.13,19.52,4.88
3180,12,2025-03-04 00:00:00,41.4,3.8,22.65,5.662
3181,1,2025-03-04 00:15:00,48.2,1.16,8.29,2.072
3182,2,2025-03-04 00:15:00,74.1,2.52,9.0,2.25
3183,3,2025-03-04 00:15:00,46.1,5.84,10.42,2.605
3184,4,2025-03-04 00:15:00,84.0,6.2,13.53,3.382
3185,5,2025-03-04 00:15:00,91.2,6.11,7.93,1.982
3186,6,2025-03-04 00:15:00,91.6,3.38,13.11,3.277
3187,7,2025-03-04 00:15:00,54.9,5.49,16.9,4.225
3188,8,2025-03-04 00:15:00,74.0,3.15,16.07,4.018
3189,9,2025-03-04 00:15:00,56.4,0.54,21.32,5.33
3190,10,2025-03-04 00:15:00,86.5,2.15,20.63,5.157
3191,11,2025-03-04 00:15:00,85.0,6.27,16.76,4.19
3192,12,2025-03-04 00:15:00,83.4,2.4,20.84,5.21
3193,1,2025-03-04 00:30:00,85.4,1.21,6.79,1.698
3194,2,2025-03-04 00:30:00,65.2,2.99,9.11,2.277
3195,3,2025-03-04 00:30:00,54.6,6.15,7.6,1.9
3196,4,2025-03-04 00:30:00,78.6,2.99,14.04,3.51
3197,5,2025-03-04 00:30:00,87.7,0.58,14.5,3.625
3198,6,2025-03-04 00:30:00,86.5,3.59,16.45,4.112
3199,7,2025-03-04 00:30:00,52.3,5.27,14.14,3.535
3200,8,2025-03-04 00:30:00,42.1,4.71,14.4,3.6
3201,9,2025-03-04 00:30:00,86.0,4.76,18.38,4.595
3202,10,2025-03-04 00:30:00,59.4,1.27,10.64,2.66
3203,11,2025-03-04 00:30:00,82.0,2.69,20.4,5.1
3204,12,2025-03-04 00:30:00,80.8,3.42,26.09,6.522
3205,1,2025-03-04 00:45:00,64.5,0.45,6.6,1.65
3206,2,2025-03-04 00:45:00,83.5,3.73,8.55,2.138
3207,3,2025-03-04 00:45:00,74.5,4.2,11.12,2.78
3208,4,2025-03-04 00:45:00,49.4,2.19,13.42,3.355
3209,5,2025-03-04 00:45:00,56.9,1.94,10.46,2.615
3210,6,2025-03-04 00:45:00,44.9,5.88,6.96,1.74
3211,7,2025-03-04 00:45:00,88.9,4.11,7.15,1.788
3212,8,2025-03-04 00:45:00,65.0,5.28,18.82,4.705
3213,9,2025-03-04 00:45:00,85.7,1.41,16.75,4.188
3214,10,2025-03-04 00:45:00,62.1,3.96,17.99,4.497
3215,11,2025-03-04 00:45:00,42.3,6.31,24.17,6.043
3216,12,2025-03-04 00:45:00,72.3,4.07,14.59,3.647
3217,1,2025-03-04 01:00:00,65.3,3.05,5.27,1.317
3218,2,2025-03-04 01:00:00,84.5,2.0,7.5,1.875
3219,3,2025-03-04 01:00:00,76.9,5.35,10.4,2.6
3220,4,2025-03-04 01:00:00,83.9,4.67,11.25,2.812
3221,5,2025-03-04 01:00:00,46.4,1.27,10.19,2.547
3222,6,2025-03-04 01:00:00,86.7,3.32,7.34,1.835
3223,7,2025-03-04 01:00:00,62.9,2.75,16.03,4.008
3224,8,2025-03-04 01:00:00,38.3,0.56,15.27,3.817
3225,9,2025-03-04 01:00:00,57.0,2.63,14.27,3.567
3226,10,2025-03-04 01:00:00,54.0,4.63,11.32,2.83
3227,11,2025-03-04 01:00:00,79.4,5.72,24.63,6.157
3228,12,2025-03-04 01:00:00,71.4,0.84,24.64,6.16
3229,1,2025-03-04 01:15:00,65.2,2.82,6.0,1.5
3230,2,2025-03-04 01:15:00,86.6,1.92,7.13,1.782
3231,3,2025-03-04 01:15:00,60.7,6.37,6.75,1.688
3232,4,2025-03-04 01:15:00,52.6,5.33,10.03,2.507
3233,5,2025-03-04 01:15:00,51.1,3.56,12.24,3.06
3234,6,2025-03-04 01:15:00,78.2,3.21,11.25,2.812
3235,7,2025-03-04 01:15:00,81.7,3.87,15.92,3.98
3236,8,2025-03-04 01:15:00,40.6,1.24,15.16,3.79
3237,9,2025-03-04 01:15:00,38.1,5.62,15.46,3.865
3238,10,2025-03-04 01:15:00,62.2,6.32,20.35,5.088
3239,11,2025-03-04 01:15:00,71.4,0.7,18.96,4.74
3240,12,2025-03-04 01:15:00,44.7,4.86,19.73,4.933
3241,1,2025-03-04 01:30:00,84.8,3.14,7.03,1.758
3242,2,2025-03-04 01:30:00,43.9,5.81,10.21,2.553
3243,3,2025-03-04 01:30:00,63.1,3.44,4.78,1.195
3244,4,2025-03-04 01:30:00,62.4,2.47,11.14,2.785
3245,5,2025-03-04 01:30:00,66.4,6.37,13.3,3.325
3246,6,2025-03-04 01:30:00,69.7,4.13,9.37,2.342
3247,7,2025-03-04 01:30:00,46.8,2.47,8.04,2.01
3248,8,2025-03-04 01:30:00,74.2,5.52,11.51,2.877
3249,9,2025-03-04 01:30:00,48.8,4.95,17.86,4.465
3250,10,2025-03-04 01:30:00,83.3,3.57,19.72,4.93
3251,11,2025-03-04 01:30:00,45.1,0.82,24.64,6.16
3252,12,2025-03-04 01:30:00,79.7,6.02,21.71,5.428
3253,1,2025-03-04 01:45:00,69.3,0.9,4.97,1.242
3254,2,2025-03-04 01:45:00,45.6,2.64,7.07,1.768
3255,3,2025-03-04 01:45:00,57.2,5.5,8.45,2.112
3256,4,2025-03-04 01:45:00,38.6,1.88,8.6,2.15
3257,5,2025-03-04 01:45:00,85.4,3.48,7.35,1.837
3258,6,2025-03-04 01:45:00,69.9,4.14,7.93,1.982
3259,7,2025-03-04 01:45:00,39.6,1.24,12.56,3.14
3260,8,2025-03-04 01:45:00,83.5,2.35,15.17,3.792
3261,9,2025-03-04 01:45:00,68.0,0.54,10.49,2.623
3262,10,2025-03-04 01:45:00,49.9,6.02,15.57,3.893
3263,11,2025-03-04 01:45:00,81.1,3.97,22.28,5.57
3264,12,2025-03-04 01:45:00,88.2,2.03,26.03,6.508
3265,1,2025-03-04 02:00:00,73.2,0.81,8.09,2.022
3266,2,2025-03-04 02:00:00,74.3,0.73,5.68,1.42
3267,3,2025-03-04 02:00:00,40.6,0.85,10.1,2.525
3268,4,2025-03-04 02:00:00,59.5,1.46,5.79,1.448
3269,5,2025-03-04 02:00:00,73.4,0.47,9.88,2.47
3270,6,2025-03-04 02:00:00,89.5,6.43,13.78,3.445
3271,7,2025-03-04 02:00:00,46.7,1.91,10.24,2.56
3272,8,2025-03-04 02:00:00,84.6,3.62,7.66,1.915
3273,9,2025-03-04 02:00:00,63.2,2.8,14.96,3.74
3274,10,2025-03-04 02:00:00,53.4,2.48,10.39,2.598
3275,11,2025-03-04 02:00:00,70.5,6.17,19.5,4.875
3276,12,2025-03-04 02:00:00,72.1,4.69,12.38,3.095
3277,1,2025-03-04 02:15:00,64.6,4.34,4.33,1.083
3278,2,2025-03-04 02:15:00,69.4,4.64,10.62,2.655
3279,3,2025-03-04 02:15:00,83.0,6.29,10.6,2.65
3280,4,2025-03-04 02:15:00,80.3,2.18,11.81,2.953
3281,5,2025-03-04 02:15:00,46.5,1.67,7.94,1.985
3282,6,2025-03-04 02:15:00,85.6,4.56,10.06,2.515
3283,7,2025-03-04 02:15:00,64.8,0.55,16.53,4.133
3284,8,2025-03-04 02:15:00,88.7,3.89,17.97,4.492
3285,9,2025-03-04 02:15:00,89.2,1.69,15.47,3.868
3286,10,2025-03-04 02:15:00,59.7,4.24,20.16,5.04
3287,11,2025-03-04 02:15:00,69.5,5.1,10.04,2.51
3288,12,2025-03-04 02:15:00,82.1,6.19,14.83,3.708
3289,1,2025-03-04 02:30:00,66.0,2.19,8.09,2.022
3290,2,2025-03-04 02:30:00,48.8,2.88,5.79,1.448
3291,3,2025-03-04 02:30:00,47.7,3.02,8.22,2.055
3292,4,2025-03-04 02:30:00,39.1,0.65,12.6,3.15
3293,5,2025-03-04 02:30:00,75.8,3.29,11.31,2.828
3294,6,2025-03-04 02:30:00,49.8,1.08,9.29,2.322
3295,7,2025-03-04 02:30:00,67.4,6.29,12.91,3.228
3296,8,2025-03-04 02:30:00,50.3,4.38,12.77,3.192
3297,9,2025-03-04 02:30:00,48.7,0.53,18.79,4.697
3298,10,2025-03-04 02:30:00,48.6,3.55,16.56,4.14
3299,11,2025-03-04 02:30:00,86.4,5.28,22.41,5.603
3300,12,2025-03-04 02:30:00,43.3,4.56,25.27,6.317
3301,1,2025-03-04 02:45:00,55.7,3.21,6.75,1.688
3302,2,2025-03-04 02:45:00,59.3,1.21,8.54,2.135
3303,3,2025-03-04 02:45:00,78.0,2.44,5.09,1.272
3304,4,2025-03-04 02:45:00,46.8,4.03,7.74,1.935
3305,5,2025-03-04 02:45:00,84.6,0.59,14.19,3.547
3306,6,2025-03-04 02:45:00,50.9,1.99,14.55,3.638
3307,7,2025-03-04 02:45:00,78.0,3.8,12.55,3.138
3308,8,2025-03-04 02:45:00,77.5,2.61,8.35,2.087
3309,9,2025-03-04 02:45:00,49.2,3.02,11.22,2.805
